pos,neg,neu,compound,Emotion,Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude,Selected,Selected (1)
0.073,0.0,0.927,0.4588,Joy,@franceinfo,"Candidature officielle de la Finlande et la Suède dans l'Otan : ""C'est une conséquence direct des actions de Vladimir Poutine (...) et de ce conflit en Ukraine"", déclare Camille Grand, secrétaire général adjoint de l'Otan

📻Suivez le direct ⤵
https://t.co/0naQZOp7fu https://t.co/idtfW7QwEW",2022-05-16 05:47:33,fr,,24.0,10.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"REPORTAGE. Guerre en Ukraine : ""rester un peu"" pour se reconstruire, le choix de Jane et ses filles, réfugiées en France

https://t.co/mz9z1xeUBC https://t.co/pyMqnY3LZQ",2022-05-16 05:10:38,fr,,22.0,5.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : la Finlande aux portes de l'Otan, l'armée russe continue de bombarder dans l'Est

https://t.co/YeDL3ZxpYy https://t.co/hqZGBzetQs",2022-05-16 05:08:28,fr,,5.0,2.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"REPORTAGE. Guerre en Ukraine : plongée au cœur d'un restaurant devenu ""repère"" des nationalistes ukrainiens

https://t.co/pFLuA2oqQe https://t.co/1xzl5m9Daa",2022-05-16 04:46:17,fr,,6.0,4.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : ""Nous ne faisons pas confiance à l'Otan"", dénoncent des Suédois qui manifestent contre le gouvernement

https://t.co/j7eHdpdmOg https://t.co/LTJMcAuCPj",2022-05-16 04:35:19,fr,,29.0,15.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : ce qu'il faut retenir de la journée du 15 mai

https://t.co/9yRdUeXcCs https://t.co/vxh7OhEAOG",2022-05-15 18:09:12,fr,,15.0,8.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Sadness,@franceinfo,"DIRECT 🔴 L'Ukraine ""peut gagner"" la guerre contre la Russie, affirme le secrétaire général de l'Otan

https://t.co/FtTVnADjJo

Suivez le live ⤵ https://t.co/Hyl3Xwwmn5",2022-05-15 13:07:14,fr,,25.0,4.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : la Finlande officialise sa demande d'adhésion à l'Otan

Suivez le live ⤵

https://t.co/FtTVnADjJo https://t.co/NTOpEvtP7Q",2022-05-15 12:17:55,fr,,90.0,15.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : ""Poutine se prend pour qui ?"", l'inquiétude des Juifs de la ""petite Jérusalem"" d'Ouman

https://t.co/Y17GXndlSk https://t.co/3fhEFVImiI",2022-05-15 11:11:21,fr,,22.0,10.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.085,0.915,-0.4019,Joy,@franceinfo,"AUDIO ▶️ Escalade des tensions en Ukraine, avenir des Républicains et fin du masque dans les transports.... C’est dans le ""8h30 franceinfo"" de Philippe Juvin, à écouter ici ⤵️

https://t.co/5rpIITDv5v https://t.co/9p6MCg387v",2022-05-15 10:00:01,fr,,3.0,2.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Victoire de l'Ukraine à l'Eurovision : il y a un enjeu géopolitique ""réel"" de ""manifester l'existence d'une identité nationale ukrainienne""

https://t.co/xadZ6rCbWO https://t.co/h5aETMwLiK",2022-05-15 09:41:34,fr,,23.0,7.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : ""Nous ne faisons pas confiance à l'Otan"", dénoncent des Suédois qui manifestent contre le gouvernement

https://t.co/j7eHdpdmOg https://t.co/Qi4Wnc3lB6",2022-05-15 09:12:22,fr,,483.0,120.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"DIRECT. Guerre en Ukraine : la victoire du pays à l'Eurovision montre l'""immense soutien public"", selon l'Otan

https://t.co/FtTVnADjJo https://t.co/Ia00VzzqR7",2022-05-15 08:02:46,fr,,35.0,4.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : ce que l'on sait des ""camps"" où la Russie est accusée de déplacer de force des Ukrainiens

https://t.co/feB7nhuIYw https://t.co/7qg7Md2vWx",2022-05-15 05:17:56,fr,,15.0,16.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Eurovision 2022 : l'Ukraine remporte le concours avec le groupe Kalush Orchestra, la France se classe avant-dernière avec Alvan et Ahez

https://t.co/SkHh2CyrC3 https://t.co/mLqSalCMA9",2022-05-15 04:42:47,fr,,21.0,10.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : ce qu'il faut retenir de la journée du samedi 14 mai

 https://t.co/UT4G8mOM8z https://t.co/uzaTBVedXw",2022-05-14 18:48:01,fr,,8.0,3.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@franceinfo,"Guerre en Ukraine : Kiev rebaptise un monument soviétique en ""Arche de la Liberté du Peuple ukrainien""

https://t.co/E2LatZuKzl https://t.co/r4Ff0gg5kh",2022-05-14 14:25:27,fr,,37.0,11.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.077,0.923,-0.128,Surprise,@franceinfo,"Guerre en Ukraine : la ville d'Ouman est devenu le ""carrefour"" des réfugiés venus de tout le pays

https://t.co/roPivx90RT https://t.co/88RAaygd8T",2022-05-14 13:17:48,fr,,8.0,4.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"🔴 DIRECT Guerre en Ukraine : la fin de la neutralité militaire finlandaise ""serait une erreur"", estime Vladimir Poutine

https://t.co/sZ4XeQmLYP https://t.co/fgMmoykYww",2022-05-14 13:14:31,fr,,7.0,5.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : plongée au cœur d'un restaurant devenu ""repère"" des nationalistes ukrainiens

https://t.co/pFLuA2oqQe https://t.co/0AOOuwWY4s",2022-05-14 11:00:28,fr,,11.0,2.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"AUDIO ▶️ Remaniement, pouvoir d'achat et crimes de guerre en Ukraine... C’est dans le ""8h30 franceinfo"" de Yaël Braun-Pivet , à écouter ici ⤵️

https://t.co/8IHAKVMGnc https://t.co/SIsGziAshr",2022-05-14 09:31:39,fr,,3.0,1.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.236,0.066,0.699,0.5994,Joy,@franceinfo,"L'Ukraine favorite à l'Eurovision : ""On essaye de garder la politique en dehors de tout cela"", assure Stéphane Bern

https://t.co/ZUxY6MsVTu https://t.co/FPZfJBGXJ3",2022-05-14 09:02:10,fr,,39.0,7.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@franceinfo,"DIRECT. Guerre en Ukraine : en Finlande, le parti social démocrate au pouvoir se réunit pour discuter de l'adhésion du pays à l'Otan

https://t.co/sZ4XeQmLYP https://t.co/htjQhYwygY",2022-05-14 07:08:31,fr,,7.0,0.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.126,0.874,-0.3182,Surprise,@franceinfo,"Guerre en Ukraine : la Russie suspend ses livraisons d'électricité à la Finlande, qui veut rejoindre l'Otan

https://t.co/C4B7YvEr39 https://t.co/Sf6cK6Bkpd",2022-05-14 05:11:27,fr,,31.0,26.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.22,0.0,0.78,0.4767,Joy,@franceinfo,"L'Eurovision, l'autre champ de bataille entre l'Ukraine et la Russie

https://t.co/I7pBnnIdmJ https://t.co/nzOGxKAzzt",2022-05-14 05:09:25,fr,,28.0,13.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : ce qu'il faut retenir de la journée du vendredi 13 mai

https://t.co/MKqZZvdQj8 https://t.co/5dEU0lODwe",2022-05-13 21:14:00,fr,,4.0,2.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.126,0.874,-0.3182,Surprise,@franceinfo,"Guerre en Ukraine : la Russie suspend ses livraisons d'électricité à la Finlande, qui veut rejoindre l'Otan

https://t.co/C4B7YvEr39 https://t.co/uwkwbfvwKV",2022-05-13 17:26:00,fr,,46.0,31.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : la Russie va suspendre dès demain ses livraisons d'électricité à la Finlande, qui a annoncé vouloir rejoindre l'Otan

https://t.co/Vd7KKog6rZ https://t.co/vKwLhC0NXw",2022-05-13 16:22:34,fr,,42.0,27.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.083,0.086,0.831,-0.0258,Joy,@franceinfo,"PODCAST. La question de la justice est centrale en Ukraine, où se tiendra bientôt le premier procès pour crime de guerre 🇺🇦

Un récit signé @gregphil
avec les envoyés spéciaux de @franceinfo et @int3rnationalRF ⤵️

https://t.co/fvkzdcXM8Z",2022-05-13 16:18:11,fr,,25.0,14.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : la Russie va suspendre ses livraisons d'électricité à la Finlande

https://t.co/Vd7KKog6rZ https://t.co/XoVW2DyWaI",2022-05-13 16:06:14,fr,,29.0,19.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Céréales bloquées en Ukraine : ""Un défi gigantesque"" pour ""la sécurité alimentaire"", alerte un porte-parole de la Commission européenne

https://t.co/7gmvPdEISF https://t.co/T9pccUELed",2022-05-13 14:51:25,fr,,10.0,5.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"🟡 TÉMOIGNAGES.  

Guerre en Ukraine : menacés d'expulsion, des étudiants africains réfugiés en France pour fuir le conflit racontent leur désarroi

https://t.co/FNpRXKijSu https://t.co/Wy7ZlHBjRg",2022-05-13 14:46:56,fr,,15.0,7.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : Kiev demande au G7 de confisquer des avoirs russes pour sa reconstruction 

Suivez le live 
⤵️ https://t.co/aQGPXPb1wN",2022-05-13 12:19:46,fr,,24.0,6.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"RT @franceinfoplus: 🗣 ""Il avait le même âge que mon plus jeune fils""

En Ukraine, des femmes auraient été violées par des soldats russes. L…",2022-05-13 12:06:19,fr,,0.0,33.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.138,0.0,0.862,0.4939,Joy,@franceinfo,"Cannes 2022 : ""Mariupolis 2"", dernier film de Mantas Kvedaravicius, tué dans la guerre en Ukraine, sera projeté au Festival

https://t.co/2cTBsJxz9A https://t.co/KDOqbx6gRq",2022-05-13 09:55:13,fr,,15.0,6.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"""Je souhaite très franchement"" accueillir l'Ukraine ""comme candidate avec tous les honneurs"" à l'Union européenne, affirme Nathalie Loiseau

https://t.co/9t3f6a6iB0 https://t.co/XqreDXvugc",2022-05-13 07:55:00,fr,,241.0,53.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"RT @franceinfoplus: 🟡 TÉMOIGNAGES. 

Guerre en Ukraine : menacés d'expulsion, des étudiants africains réfugiés en France pour fuir le confl…",2022-05-13 07:30:51,fr,,0.0,27.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"🗣 Présidentielle ➡️ ""Celui qui a reçu Poutine en grande pompe, c’est Emmanuel Macron”, dit Nicolas Bay. “La guerre en Ukraine a occulté le débat présidentiel. [E. Macron] se mettait en mode chef de guerre alors que la guerre est pas chez nous, elle est à 2000km.” https://t.co/XEUSKEAcvs",2022-05-13 06:46:50,fr,,8.0,4.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"➕ Menacés d'expulsion, des étudiants africains réfugiés en France pour fuir le conflit en Ukraine racontent leur désarroi

@lambert_elise et @pierloucaron ont recueilli leurs témoignages pour franceinfo 👇

https://t.co/FNpRXKijSu https://t.co/xY1RpniJ9g",2022-05-13 06:05:38,fr,,6.0,11.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : menacés d'expulsion, des étudiants africains réfugiés en France pour fuir le conflit racontent leur désarroi

https://t.co/FNpRXKijSu https://t.co/ZzN6yn03fr",2022-05-13 05:31:40,fr,,175.0,93.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.133,0.867,-0.3182,Fear,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : les accusations de crimes de guerre s'accumulent contre l'armée russe

https://t.co/Vd7KKog6rZ https://t.co/QCsuxA4aFg",2022-05-13 05:30:35,fr,,20.0,3.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : ""C'est insupportable pour moi, comme des piqûres de rappel"", témoigne Sylvie Vartan 

https://t.co/5OjKvIQIIV https://t.co/iGY0l6IBrp",2022-05-12 17:50:29,fr,,24.0,7.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"RT @franceinfoplus: 🇺🇦 En Ukraine, des soldats russes filmés en train d'abattre des civils désarmés. La scène, authentifiée par la chaîne C…",2022-05-12 14:17:04,fr,,0.0,319.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : Gazprom annonce cesser d'utiliser un gazoduc clé pour le transit via la Pologne

Suivez le live 
⤵️

https://t.co/MBHmfUTPPx https://t.co/5PdffjOLfC",2022-05-12 14:01:03,fr,,7.0,3.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.076,0.924,-0.2023,Fear,@franceinfo,"Guerre en Ukraine : ""Sans nous, le pays risque d’être en déclin économique"", ces ouvriers ont déménagé leur usine loin des combats

https://t.co/iINv2Y5gIB https://t.co/pXRHYDNdpO",2022-05-12 12:51:58,fr,,10.0,5.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.076,0.924,-0.2023,Fear,@franceinfo,"Guerre en Ukraine : ""Sans nous, le pays risque d’être en déclin économique"", ces ouvriers ont déménagé leur usine loin des combats

https://t.co/iINv2Y5gIB https://t.co/xtiSlmGudy",2022-05-12 10:27:30,fr,,7.0,2.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@franceinfo,"DIRECT. L'Ukraine demande qu'on lui ""réserve"" une place dans l'Union européenne

https://t.co/MBHmfVbre7 https://t.co/zJYRRG5f0l",2022-05-12 07:59:50,fr,,30.0,9.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.181,0.0,0.819,0.4767,Surprise,@franceinfo,"Guerre en Ukraine : la Finlande se dit favorable à une adhésion ""sans délai"" à l'Otan

https://t.co/WE7LlAW4uI https://t.co/bKEUoVXJ0P",2022-05-12 07:45:57,fr,,382.0,60.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@franceinfo,"Guerre en Ukraine :""J’avais les mains attachées en permanence dans le dos"", confie un Ukrainien déporté en Russie

https://t.co/qLDOwS172c https://t.co/btX4rwK6mM",2022-05-12 05:01:45,fr,,38.0,20.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : ce qu'il faut retenir de la journée du mercredi 11 mai

https://t.co/y5OFJK0vtj https://t.co/mzHV92cDZj",2022-05-11 20:41:47,fr,,16.0,4.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : une attaque menée en Russie fait un mort et trois blessés

https://t.co/ywfhutiT63 https://t.co/Tyi3R8qpCT",2022-05-11 20:13:52,fr,,13.0,10.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Ukraine : les prorusses de Kherson veulent demander l'annexion de la région à la Russie

https://t.co/0JyEr2vSC7 https://t.co/qEB3iiWGeJ",2022-05-11 16:12:21,fr,,76.0,30.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.101,0.899,-0.2023,Surprise,@franceinfo,"Guerre en Ukraine : Kiev accuse Moscou de faire baisser l'approvisionnement de l'Europe en gaz russe

https://t.co/EUFbdEpFaF https://t.co/dlIXcwioQw",2022-05-11 14:05:32,fr,,7.0,6.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Crimes de guerre en Ukraine : quel rôle joue la France dans l'enquête de la Cour pénale internationale ?

https://t.co/Ndikh0kCpP https://t.co/nVjKh2scvx",2022-05-11 14:03:42,fr,,9.0,7.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : pourquoi les Occidentaux soupçonnent Vladimir Poutine de vouloir poursuivre ses opérations militaires au-delà du Donbass

https://t.co/ve2ivA6RI8 https://t.co/QqIi4bW3TU",2022-05-11 13:15:40,fr,,18.0,14.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"DIRECT 🔴 Guerre en Ukraine : les prorusses de Kherson veulent demander à Poutine une annexion de la région à la Russie

Suivez le live 
⤵️

https://t.co/ywfhutiT63 https://t.co/TpUFgfd0BZ",2022-05-11 11:25:20,fr,,13.0,13.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Fear,@franceinfo,"Guerre en Ukraine : ""Même les plus courageux n’osaient plus"", les confidences des rescapés d'Azovstal à Marioupol

https://t.co/pjjz3l7dxH https://t.co/ZtzhzYxWIy",2022-05-11 11:22:49,fr,,18.0,12.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : à Boutcha, l'activité économique repart doucement

https://t.co/rMbU5dxcIa https://t.co/9oT3LCSm18",2022-05-11 10:47:27,fr,,16.0,3.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"AUDIO ➡️La crise en Ukraine commence à affecter les PME et TPE

60% des patrons interrogés prévoient d'augmenter leurs prix de vente. À lire et écouter dans le brief éco, signé @EMMANUELCUGNY ⤵️

https://t.co/b5p1futoCY https://t.co/FNAIXfdUvo",2022-05-11 08:49:35,fr,,4.0,7.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"3⃣ Le chèque est colossal : le Congrès américain a voté cette nuit une enveloppe de près de 40 milliards de dollars pour aider l'Ukraine

Un montant supérieur à celui que souhaitait le président Biden. 

Suivez la situation en Ukraine sur notre live 👇
https://t.co/ywfhutiT63 https://t.co/wDr9iXh6Ld",2022-05-11 06:09:19,fr,,4.0,0.0,@franceinfo,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"DIRECT. Guerre en Ukraine : le Congrès américain vote une enveloppe de près de 40 milliards de dollars pour l'Ukraine

https://t.co/ywfhutiT63 https://t.co/4NHtiKL6Wd",2022-05-11 04:57:09,fr,,9.0,3.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Les Français jugent les journalistes ""utiles"", voire ""indispensables"", notamment sur le traitement de la guerre en Ukraine, selon le baromètre Viavoice

https://t.co/dQm5iWrivT https://t.co/1SNd10pzEY",2022-05-11 04:39:45,fr,,174.0,44.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : pour Kiev, l'adhésion à l'UE est une ""question de guerre ou de paix""

https://t.co/dVMVkLjYfU https://t.co/QdRShYe3GH",2022-05-10 21:45:02,fr,,19.0,3.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : ce qu'il faut retenir de la journée du mardi 10 mai

https://t.co/8bTamTVSqd https://t.co/PnhR1xZm6P",2022-05-10 20:20:29,fr,,8.0,4.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Ukraine : la guerre des mots

Analyse et décryptage des discours politiques par @clemovitch tous les soirs dans #entreleslignes

https://t.co/aLYnxlj4je https://t.co/tCBj4D3n7W",2022-05-10 16:54:15,fr,,18.0,4.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Surprise,@franceinfo,"Guerre en Ukraine : Poutine n'a pas l'intention de s'arrêter au Donbass, selon le renseignement américain

https://t.co/pGhbRl2d8B https://t.co/sqYyLkLmgP",2022-05-10 15:55:57,fr,,15.0,6.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
0.0,0.0,1.0,0.0,Joy,@franceinfo,"Guerre en Ukraine : Sergeï Lavrov, chef de la diplomatie russe, est en Algérie

https://t.co/7QU11XuNS7 https://t.co/jAUXakcVBA",2022-05-10 13:35:22,fr,,279.0,46.0,,franceinfo,L'actualité en direct et en continu avec le média global du service public.,328700.0,17888.0,1319.0,2133517.0,11732.0,True,,,No,No
